,Unnamed: 0.1,Unnamed: 0,Reviews,Years,Reviews in English,Score sentiment,Language,Communication issue,time issue,staff issue,Time issue,Staff issue,Technical issue,Policy issue
369,369,369,Bərbad xidmət. Məcburən başqa banka keçməyi düşünürəm. 10 illik əməkdaşlığa son!,1/1/2021,Terrible service. I am thinking of switching to another bank. End of 10 years of cooperation!,0.057326764,az,False,False,False,False,False,False,False
370,370,370,Müştərilərə xidmət etməyi bacarmayan. Telefonda gözlədib sonra da xətti məşğul edən və bunu özlərinə görə xidmət etmək kimi qəbul edən yalançı bank.,1/1/2020,Unable to serve customers. A fake bank that make customers waits on the phone and then make the line busy and takes it as a service for them.,0.057490826,az,True,True,False,True,False,False,False
371,371,371,"Mən Ahmadli filialında işləyən Aygül xanıma öz minnətdarlığımı bildirmək istəyirəm, çox gözəl iş nümayiş etdiyinə görə, insanlarla düzgün davranıb onlara yardımcı olmağına görə, işinə cavabdeh yanaşdığına görə. Belə insanlar işlədiyi şirkətin üzünü ağ edirlər ve kiminsə işi alınmasa belə, onları düzgün məlumatlandırıb razı salacaqlar. İnsanlar da bunu sakit qəbul edib şirkətə heç bir etirazı olmadan razı gedəcəklər, çünki məlumatlı olacaqlar. Mən birinci dəfə idi ki, bu banka müraciət edirdim, və bəzi texniki səbəblərə görə mənim işim alınmasa belə men xidmətdən çox razı qaldım. Aygul xanım çox bir işçilərə nümunə ola bilər, və bankın müdriyyətindən xahiş edərrdim ki, bunu nəzərə alsın.",1/1/2019,"I would like to express my gratitude to Ms. Aygül, who works at the Ahmadli branch, for her excellent work, for treating people correctly and helping them, and for being responsible in her work. Such people are a disgrace to the company they work for, and even if someone's job does not work out, they will be properly informed and satisfied. People will accept it calmly and agree to the company without any objection, because they will be informed. It was my first time applying to this bank, and I was very satisfied with the service even though my case did not go through due to some technical reasons. Ms. Aygul can be an example for many employees, and I would ask the bank's management to take this into account.",0.05876556,az,False,True,True,True,True,True,False
372,372,372,Yasamal filialında xidmətiniz bərbaddır.,1/1/2020,Your service at Yasamal branch is bad.,0.05954957,az,False,False,False,False,False,False,False
373,373,373,"My impression is very bad. You call, they connect you to opera and you have to listen to music for hours. Meanwhile, the girl is speaking something in English. Even if I don't know the language, I can understand that she is grateful. What is she thanking? Hey, modern bankers, this is not the way to work. It is mocking the people.",1/1/2023,"My impression is very bad. You call, they connect you to opera and you have to listen to music for hours. Meanwhile, the girl is speaking something in English. Even if I don't know the language, I can understand that she is grateful. What is she thanking? Hey, modern bankers, this is not the way to work. It is mocking the people.",0.059553176,en,True,False,False,False,False,False,False
374,374,374,"Came here on Saturday, it's written that bank works until 5pm, but it was closed.",1/1/2023,"Came here on Saturday, it's written that bank works until 5pm, but it was closed.",0.059703737,en,False,False,False,True,False,False,False
375,375,375,"Nahar fasiləsi zamanı ""çalışırıq"" deyirsiz, inanıb öz nahar fasiləmizdən imtina edib gəlirik ki, işimizi həll edək. Lakin banka gələndən sonra mənzərə bu olur ki, bankın içərisi sizin həqiqətən nahar fasiləsində də işlədiyinizi düşünən insanlarla doludur. Ancaq sizdə cəmi iki işçi olur həmin zaman. Başa düşürəm sizin də işçilər nahar etməlidir və bu onların təbii haqqıdır. Amma xahiş edirəm siz buna xidmət göstərmək deməyin. İki gün nahar fasiləsində gəldim tam 1 saat gözlədim bə növbə mənə çatmır. çünki sizin işçi çatışmazlığınız var. İşçinizə irad bildirəndə mənə verdiyi cavab isə bu oldu; TEZ GƏLƏRDİZ, TEZ DƏ NÖVBƏ TUTARDIZ. Yəqin bir saat çox qısa zaman imiş. İşçilərinizə müştəri ilə danışıq qaydaları da keçin.
Heyf ki iki il sizin müştəriniz olmuşam.",1/1/2019,"You say ""we are working"" during the lunch break, we believe and give up our own lunch break to solve our problem in the bank. But once you get to the bank, the scene is filled with people who think you're actually working on your lunch break. But you only have two employees at that time. I understand that your employees also have to have lunch and this is their natural right. But please don't call it service. I came two days during the lunch break, I waited for 1 hour, but I can't wait. because you have a shortage of workers. When I complained to your employee, the answer he gave me was this; YOU WOULD COME QUICKLY, YOU WOULD GET IN QUEUE QUICKLY. An hour is probably too short a time. Teach your employees how to communicate with customers.
It's a pity that I have been your customer for two years.",0.060511142,az,True,True,True,True,True,False,False
376,376,376,"Çox məsuliyyətsiz, qanacaqsız, qabiliyyətsiz və savadsız əməkdaşlarınız var bu bankın. Bəlkə də müdiriyyət bundan xəbərsizdir, daha geniş məlumatı əldə etmək istəsəniz mənimlə əlaqə yarada bilərsiniz",1/1/2018,"This bank has very irresponsible, unscrupulous, incompetent and illiterate employees. Maybe the management is not aware of this, if you want to get more information, you can contact me",0.061524361,az,False,False,True,False,True,False,False
377,377,377,"Xidmət sıfır, biyabırçılıq, o boyda bankda çox səriştəsiz işçilər işləyir!!!",1/1/2019,"The service is zero, disgraceful, very incompetent employees work in such a bank!!!",0.062220752,az,False,False,True,False,True,False,False
378,378,378,"Neçənci dəfədir sizin müştəri xidmətindən mənə fayda verməsini istəyirəm, hələ 1 dəfə köməkləri dəyməyib. Bu şərhidə ona görə yazıram! Yəni birinci deyil. Müştəri xidmətlərini bağlayın, əlavə maaş verməyin. Bari bankın özünə faydası dəysin.",1/1/2020,"How many times have I asked your customer service to help me, and they have not helped me even once. That's why I'm writing this comment! That is not the first. Close customer service, don't pay extra. very bad",0.06271255,az,False,False,False,False,False,False,False
379,379,379,Telefonlara baxın. Bezdim yığmaqdan,1/1/2021,Pick up the phones. I'm tired of calling,0.063860893,az,True,False,False,False,False,False,False
380,380,380,So bad to find ATM,1/1/2016,So bad to find ATM,0.064190805,en,False,False,False,False,False,True,False
381,381,381,"Deməli, bankdakı qız deyir, biz sonra bunu (köhnə dizaynlı dolları) müştərilərə verə bilmərik . Nə fərqi var, köhnə dizayn ya təzə dizayn?",1/1/2018,"So the girl at the bank says, we can't give it (the old design dollar) to the customers. What is the difference, old design or new design? That is so bad.",0.064543456,az,False,False,False,False,False,False,False
382,382,382,Все сотрудники включая руководство должны уволены,1/1/2021,"So the girl at the bank says, we can't give it (the old design dollar) to the customers. What is the difference, old design or new design? That is so bad.",0.064543456,ru,False,False,False,False,False,False,False
383,383,383,"Müştəriyə xidmət sahəsində ən pis bankdır. Kartdan dollar çıxarmaq istəsən ömür boyu pul olmur, karta pul yükləmək istəsən ömür boyu dəxilsiz növbədə dayanmaq ..bu gün 45 dəqiqə növbədə dayandım, axırda əsəbləşdim, çıxdım. Kartda olan-qalan pulu da çıxarıb başqa banka keçəcəm. Günü sabahdan.",1/1/2018,"It is the worst bank in terms of customer service. If you want to withdraw dollars from the card, you will not have money for life, if you want to load money into the card, you will have to stand in line for a lifetime without entering .. today I stood in line for 45 minutes, in the end I got angry and left. I will take out the remaining money on the card and switch to another bank. Day from tomorrow.",0.066118836,az,True,True,True,True,True,False,False
384,384,384,"Ayın 22-dən sözdə sistem yenilənir, reallıqda heç bir xidmətiniz doğru-dürüst işləmir! Çağrı mərkəziniz cavab vermir. Vektor sisteminiz işləmir. Belə berbad xidmət təsəvvür etmək mümkün deyil!",1/1/2020,"From the 22nd of the month, the so-called system is updated, in reality, none of your services work properly! Your call-center is not answering. It is impossible to imagine such terrible service!",0.066229284,az,True,False,False,False,False,True,False
385,385,385,Отвратительное обслуживание!,1/1/2021,Disgusting service!,0.066340208,ru,False,False,False,False,False,False,False
386,386,386,Terrible service,1/1/2021,Terrible service,0.066340208,en,False,False,False,False,False,False,False
387,387,387,Отвратительное обслуживание. Хамство и неграмотность.,1/1/2019,Disgusting service. Rudeness and illiteracy.,0.066340208,ru,False,False,False,False,False,False,False
388,388,388,"Sizin bank ən yüksək faiz, ən kefiyyətsiz xidmət , ən pis bank",1/1/2017,"Your bank has the highest interest rate, the worst service, the worst bank",0.066368788,az,False,False,False,False,False,False,True
389,389,389,Evdə otura-otura Google pay cüzdanıma digər bank kartlarını rahat şəkildə əlavə etdiyim halda eyni əməliyyatı etmək üçün sizin bankın Müştəri Xidmətləri məni filiala çağırır.,1/1/2022,"While I conveniently add other bank cards to my Google Pay wallet at home, your bank's Customer Service calls me to a branch to do the same process. That is time-consuming, bad.",0.066419572,az,True,False,False,False,False,False,False
